"keyfield"	"cruise_id"	"year"	"month"	"datetime"	"station"	"decimalLatitude"	"decimalLongitude"	"temp"	"salinity"	"seascape_8day"	"seascape_monthly"	"total_vol_sampled"	"rhizaria"	"centric_diatoms"	"ceratium_spp"	"chaetoceros_spp"	"chaetognaths"	"mixed_chain_diatoms"	"skeletonema_spp"	"ostracoda"	"copepoda"	"decapoda"	"echinoderma"	"g_striata"	"gelatinous"	"appendicularia"	"neocalyptrella_spp"	"hemidiscus_spp"	"fecal_pellets"	"polychaete"	"pteropoda"	"trichodesmium_spp"
"20240503_0137_HG24062_CAL1_1_Surf"	"HG24062"	2024	3	"2024-03-05 01:37:00"	"CAL1"	26.425857	-81.9603	23.4247	33.8071	21	21	1374.318	0	0	0	0	0	0	0	0	727.633633554971	0	0	0	0	0	0	0	0	0	0	0
"20240503_0208_HG24062_CAL2_1_Surf"	"HG24062"	2024	3	"2024-03-05 02:08:00"	"CAL2"	26.38194	-82.001358	22.1703	34.3928	21	21	1563.618	0	0	0	0	0	639.542394625797	0	0	4476.79676238058	0	639.542394625797	0	1279.08478925159	2558.16957850319	0	0	0	0	0	0
"20240503_0243_HG24062_CAL3_1_Surf"	"HG24062"	2024	3	"2024-03-05 02:43:00"	"CAL3"	26.342813	-82.043795	21.9895	34.5086	21	21	1431.108	0	0	698.759283017075	0	0	0	0	0	0	0	1397.51856603415	0	1397.51856603415	698.759283017075	0	0	0	0	0	0
"20240503_0340_HG24062_CAL4_1_Surf"	"HG24062"	2024	3	"2024-03-05 03:40:00"	"CAL4"	26.254113	-82.1382	21.3553	35.1952	27	15	1938.432	0	0	1031.7617538299	0	0	0	1031.7617538299	0	2063.5235076598	0	0	0	2063.5235076598	1031.7617538299	0	0	0	1031.7617538299	0	515.88087691495
"20240503_0430_HG24062_CAL5_1_Surf"	"HG24062"	2024	3	"2024-03-05 04:30:00"	"CAL5"	26.183143	-82.217513	21.4473	35.9146	15	15	2529.048	0	0	0	790.811404133097	0	395.405702066548	1581.62280826619	0	1186.21710619965	0	0	0	1186.21710619965	395.405702066548	0	0	0	0	0	790.811404133097
"20240503_0826_HG24062_33_1_Surf"	"HG24062"	2024	3	"2024-03-05 08:26:00"	"33"	25.911852	-81.799895	22.8088	34.4122	27	21	2070.942	0	0	0	0	0	965.744091336213	0	0	482.872045668107	0	0	0	0	2897.23227400864	0	0	0	0	0	0
"20240503_1015_HG24062_31_1_Surf"	"HG24062"	2024	3	"2024-03-05 10:15:00"	"31"	25.741837	-81.94356	21.7811	35.7162	15	15	2120.16	0	0	0	1414.98754810958	471.662516036526	1886.6500641461	943.325032073051	0	1886.6500641461	0	0	0	1414.98754810958	943.325032073051	0	0	471.662516036526	0	0	0
"20240503_1253_HG24062_41_1_Surf"	"HG24062"	2024	3	"2024-03-05 12:53:00"	"41"	25.733653	-81.574998	23.372	34.2156	21	21	643.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240503_1516_HG24062_45_1_Surf"	"HG24062"	2024	3	"2024-03-05 15:16:00"	"45"	25.58372	-81.471315	22.7882	34.3052	21	21	1790.778	0	0	0	0	0	4467.33207577935	0	0	1116.83301894484	0	0	0	558.416509472419	0	0	0	0	0	0	0
"20240503_1622_HG24062_47_1_Surf"	"HG24062"	2024	3	"2024-03-05 16:22:00"	"47"	25.583215	-81.367023	23.5349	33.4534	21	21	1506.828	0	0	0	0	0	0	0	0	0	0	0	0	0	663.645751207172	0	0	0	0	0	0
"20240503_1659_HG24062_49_1_Surf"	"HG24062"	2024	3	"2024-03-05 16:59:00"	"49"	25.583258	-81.294402	24.0546	30.813	21	21	1828.638	0	0	0	546.855091056841	0	546.855091056841	0	0	2187.42036422736	0	0	0	546.855091056841	0	0	0	0	0	0	0
"20240503_1838_HG24062_51_1_Surf"	"HG24062"	2024	3	"2024-03-05 18:38:00"	"51"	25.453838	-81.308263	24.7716	33.067	21	21	1143.372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240503_1924_HG24062_53_1_Surf"	"HG24062"	2024	3	"2024-03-05 19:24:00"	"53"	25.452628	-81.230132	25.2778	30.942	21	21	1790.778	0	0	0	1116.83301894484	0	558.416509472419	0	0	558.416509472419	0	0	0	0	3350.49905683452	0	0	0	0	0	0
"20240503_2300_HG24062_55_1_Surf"	"HG24062"	2024	3	"2024-03-05 23:00:00"	"55"	25.349982	-81.193043	25.1474	31.9461	21	21	995.718	0	0	0	0	0	0	0	0	1004.30041437435	0	0	0	0	5021.50207187176	0	0	2008.6008287487	0	0	0
"20240503_2324_HG24062_56_1_Surf"	"HG24062"	2024	3	"2024-03-05 23:24:00"	"56"	25.350415	-81.226392	25.009	32.7515	21	21	1942.218	0	0	0	1544.62578351143	0	0	0	0	1029.75052234095	0	0	0	0	9267.75470106857	0	0	514.875261170476	0	0	0
"20240503_2357_HG24062_57_1_Surf"	"HG24062"	2024	3	"2024-03-05 23:57:00"	"57"	25.352377	-81.264907	24.3863	33.6309	21	21	1185.018	0	0	0	0	0	0	0	0	843.869038276212	0	0	0	0	0	0	0	0	0	0	0
"20240603_0038_HG24062_57.1_1_Surf"	"HG24062"	2024	3	"2024-03-06 00:38:00"	"57.1"	25.352227	-81.33576	23.8451	35.0176	21	21	2354.892	0	0	0	0	0	849.29584881175	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240603_0144_HG24062_57.2_1_Surf"	"HG24062"	2024	3	"2024-03-06 01:44:00"	"57.2"	25.352152	-81.490023	22.8321	35.6673	21	21	234.732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240603_0256_HG24062_57.3_1_Surf"	"HG24062"	2024	3	"2024-03-06 02:56:00"	"57.3"	25.35206	-81.652953	22.259	35.7156	15	15	1749.132	0	0	0	1143.42428130067	0	1715.136421951	0	0	571.712140650334	0	0	0	0	571.712140650334	1143.42428130067	0	1143.42428130067	0	0	0
"20240603_0421_HG24062_58_1_Surf"	"HG24062"	2024	3	"2024-03-06 04:21:00"	"58"	25.16713	-81.653438	22.5343	36.472	15	15	707.982	0	0	0	1412.46528866553	0	0	0	0	1412.46528866553	0	0	0	0	0	0	0	0	0	0	0
"20240603_0635_HG24062_60_1_Surf"	"HG24062"	2024	3	"2024-03-06 06:35:00"	"60"	25.167168	-81.336348	23.574	35.6984	21	21	246.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240603_1143_HG24062_68_1_Surf"	"HG24062"	2024	3	"2024-03-06 11:43:00"	"68"	24.929867	-81.166955	24.5891	34.047	21	21	965.43	0	0	0	0	0	1035.80787835472	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240603_1630_HG24062_16_1_Surf"	"HG24062"	2024	3	"2024-03-06 16:30:00"	"16"	24.671375	-81.205305	25.7059	34.6798	21	21	1703.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240603_1709_HG24062_18_1_Surf"	"HG24062"	2024	3	"2024-03-06 17:09:00"	"18"	24.598345	-81.182573	24.6811	36.3203	15	21	1987.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503.106683772294	0
"20240603_2351_HG24062_WS_1_Surf"	"HG24062"	2024	3	"2024-03-06 23:51:00"	"WS"	24.478127	-81.716063	25.0001	35.8601	15	21	1620.408	0	0	0	0	0	0	0	0	0	0	0	0	617.128525655267	617.128525655267	0	0	0	0	0	617.128525655267
"20240703_0248_HG24062_21LK_1_Surf"	"HG24062"	2024	3	"2024-03-07 02:48:00"	"21LK"	24.537778	-81.414722	25.0109	35.4389	27	13	2101.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475.91172789271	0
"20240703_0828_HG24062_10_1_Surf"	"HG24062"	2024	3	"2024-03-07 08:28:00"	"10"	24.786288	-80.862263	26.4853	32.0282	21	21	908.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240703_0910_HG24062_12_1_Surf"	"HG24062"	2024	3	"2024-03-07 09:10:00"	"12"	24.713573	-80.832045	25.3849	35.3299	15	15	2828.142	0	0	0	0	0	0	0	0	0	0	0	0	353.589034779725	0	0	353.589034779725	0	0	0	707.178069559449
"20240703_1013_HG24062_9.5_1_Surf"	"HG24062"	2024	3	"2024-03-07 10:13:00"	"9.5"	24.717578	-80.689437	24.4663	36.3789	13	15	6636.858	150.673707347664	0	0	0	0	0	0	0	150.673707347664	0	0	0	150.673707347664	150.673707347664	0	0	0	0	150.673707347664	301.347414695327
"20240703_1056_HG24062_9_1_Surf"	"HG24062"	2024	3	"2024-03-07 10:56:00"	"9"	24.763832	-80.722473	24.9328	36.1694	13	15	2771.352	0	0	0	0	0	0	360.834711721932	0	721.669423443864	0	0	0	360.834711721932	0	0	0	0	0	0	3969.18182894125
"20240703_1131_HG24062_7_1_Surf"	"HG24062"	2024	3	"2024-03-07 11:31:00"	"7"	24.819293	-80.756118	25.6422	35.9023	21	15	795.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240703_1506_HG24062_MR_1_Surf"	"HG24062"	2024	3	"2024-03-07 15:06:00"	"MR"	25.00862	-80.382525	24.7399	36.3226	27	13	13466.802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240703_2158_HG24062_2_1_Surf"	"HG24062"	2024	3	"2024-03-07 21:58:00"	"2"	25.642585	-80.105652	25.4734	35.4713	15	21	1393.248	0	0	0	0	0	0	0	0	717.747307012104	0	0	0	0	0	0	0	0	0	0	0
"20240803_1517_HG24062_KW1_1_Surf"	"HG24062"	2024	3	"2024-03-08 15:17:00"	"KW1"	24.653645	-81.90371	23.1628	36.4063	21	21	1627.98	0	0	0	4914.06528335729	0	614.258160419661	0	0	0	0	0	0	0	614.258160419661	0	0	0	0	0	0
"20240803_1555_HG24062_KW2_1_Surf"	"HG24062"	2024	3	"2024-03-08 15:55:00"	"KW2"	24.727853	-81.916692	23.5465	36.4129	15	15	1741.56	0	0	0	574.197845609683	0	0	0	0	574.197845609683	0	0	0	0	0	0	0	0	0	0	0
"20240803_1810_HG24062_KW4_1_Surf"	"HG24062"	2024	3	"2024-03-08 18:10:00"	"KW4"	25.014375	-82.041077	23.7922	36.4804	15	15	1900.572	0	0	0	0	0	1052.31477681456	526.15738840728	0	1052.31477681456	0	0	0	0	526.15738840728	0	0	0	0	0	526.15738840728
"20240803_2122_HG24062_30_1_Surf"	"HG24062"	2024	3	"2024-03-08 21:22:00"	"30"	25.401902	-82.209948	23.6512	36.2676	15	15	26.502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240903_0213_HG24062_CAL6_1_Surf"	"HG24062"	2024	3	"2024-03-09 02:13:00"	"CAL6"	25.940227	-82.479392	22.9306	36.3188	15	15	2214.81	0	0	0	903.011996514374	0	0	0	0	2257.52999128593	0	0	0	0	0	0	0	903.011996514374	0	0	451.505998257187
"20242307_0528_WS24205_2_1_Surf"	"WS24205"	2024	7	"2024-07-23 05:28:00"	"2"	25.64443383	-80.10538833	30.5938	36.18487	15	13	5679	0	0	0	176.087339320303	0	0	0	0	704.349357281211	0	0	0	0	2993.48476844515	0	0	0	0	0	0
"20242307_1144_WS24205_MR_1_Surf"	"WS24205"	2024	7	"2024-07-23 11:44:00"	"MR"	25.005981	-80.36514233	30.474	36.548	15	13	3551.268	0	0	0	0	0	563.179123625702	281.589561812851	0	0	0	0	0	0	0	0	0	0	0	0	844.768685438553
"20242307_1635_WS24205_7_1_Surf"	"WS24205"	2024	7	"2024-07-23 16:35:00"	"7"	24.81513	-80.754585	31.506	36.702	21	13	1067.652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242307_1710_WS24205_9_1_Surf"	"WS24205"	2024	7	"2024-07-23 17:10:00"	"9"	24.76247667	-80.72512833	30.816	36.586	15	13	1041.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242307_1748_WS24205_9.5_1_Surf"	"WS24205"	2024	7	"2024-07-23 17:48:00"	"9.5"	24.71624067	-80.691191	30.515	36.388	15	13	5061.882	395.109961077718	0	0	0	0	197.554980538859	0	0	0	0	0	0	0	0	0	0	0	0	0	395.109961077718
"20242307_1902_WS24205_12_1_Surf"	"WS24205"	2024	7	"2024-07-23 19:02:00"	"12"	24.71277917	-80.8351805	30.802	36.569	15	13	2176.95	459.358276487747	0	0	0	0	459.358276487747	0	0	0	0	0	0	0	0	0	0	0	0	0	918.716552975493
"20242307_1945_WS24205_10_1_Surf"	"WS24205"	2024	7	"2024-07-23 19:45:00"	"10"	24.7862575	-80.86366167	31.779	36.703	21	21	783.702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242307_2317_WS24205_18_1_Surf"	"WS24205"	2024	7	"2024-07-23 23:17:00"	"18"	24.597692	-81.18024617	30.89983	36.58973	15	13	2033.082	0	0	0	983.72815262739	0	491.864076313695	0	0	491.864076313695	0	0	0	0	983.72815262739	0	0	0	0	0	983.72815262739
"20242307_2356_WS24205_16_1_Surf"	"WS24205"	2024	7	"2024-07-23 23:56:00"	"16"	24.67093317	-81.20354017	32.06891	38.16017	27	27	2392.752	0	0	0	0	0	2925.50168174554	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242407_0216_WS24205_21LK_1_Surf"	"WS24205"	2024	7	"2024-07-24 02:16:00"	"21LK"	24.53021183	-81.41295	30.49224	36.54881	15	13	2669.13	0	0	0	0	0	0	0	0	374.653913447453	0	0	0	0	0	0	0	0	0	374.653913447453	374.653913447453
"20242407_0509_WS24205_WS_1_Surf"	"WS24205"	2024	7	"2024-07-24 05:09:00"	"WS"	24.4664605	-81.71217917	30.5045	36.5731	15	21	2536.62	0	0	0	0	0	0	0	0	0	0	0	0	0	788.450773075983	0	0	0	0	0	1576.90154615197
"20242407_1929_WS24205_57.3_1_Surf"	"WS24205"	2024	7	"2024-07-24 19:29:00"	"57.3"	25.35360783	-81.6530915	31.121	36.596	21	21	1419.75	0	0	0	0	0	0	0	0	1408.69871456242	0	0	0	0	0	0	0	0	0	0	0
"20242407_2042_WS24205_57.2_1_Surf"	"WS24205"	2024	7	"2024-07-24 20:42:00"	"57.2"	25.35161383	-81.48952083	30.98363	36.46895	21	21	1086.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242407_2155_WS24205_57.1_1_Surf"	"WS24205"	2024	7	"2024-07-24 21:55:00"	"57.1"	25.35185683	-81.33147383	30.81602	36.17214	21	27	473.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242507_0020_WS24205_56_1_Surf"	"WS24205"	2024	7	"2024-07-25 00:20:00"	"56"	25.35029683	-81.22928933	30.73784	34.04249	27	27	1079.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242507_0227_WS24205_51_1_Surf"	"WS24205"	2024	7	"2024-07-25 02:27:00"	"51"	25.45299767	-81.308821	30.60353	33.50489	27	27	1298.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242507_0345_WS24205_49_1_Surf"	"WS24205"	2024	7	"2024-07-25 03:45:00"	"49"	25.58046317	-81.2983975	30.33636	29.00119	NA	27	1033.578	0	14512.6928011239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1935.02570681652	0	0	0
"20242507_0509_WS24205_45_1_Surf"	"WS24205"	2024	7	"2024-07-25 05:09:00"	"45"	25.58344183	-81.47008133	30.46291	33.92436	NA	27	1487.898	0	672.089081375202	0	0	0	4704.62356962641	0	0	0	0	0	0	0	672.089081375202	0	0	672.089081375202	0	0	0
"20242507_1015_WS24205_31_1_Surf"	"WS24205"	2024	7	"2024-07-25 10:15:00"	"31"	25.74293917	-81.94568867	30.95	36.236	15	15	1487.898	0	0	0	0	0	0	0	0	7392.97989512722	0	0	0	0	10081.336220628	0	0	0	0	0	0
"20242507_1154_WS24205_33_1_Surf"	"WS24205"	2024	7	"2024-07-25 11:54:00"	"33"	25.91311033	-81.802775	30.891	34.251	NA	27	1692.342	0	5318.07400631787	0	0	0	0	0	0	0	0	0	0	0	590.897111813097	0	0	0	0	0	0
"20242507_1522_WS24205_CAL5_1_Surf"	"WS24205"	2024	7	"2024-07-25 15:22:00"	"CAL5"	26.18338667	-82.21609633	31.407	36.3	21	15	276.378	0	0	0	0	0	7236.4659994645	14472.931998929	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242507_1608_WS24205_CAL4_1_Surf"	"WS24205"	2024	7	"2024-07-25 16:08:00"	"CAL4"	26.25419617	-82.1387775	31.326	35.393	21	27	276.378	0	0	0	0	0	0	3618.23299973225	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242507_1742_WS24205_CAL2_1_Surf"	"WS24205"	2024	7	"2024-07-25 17:42:00"	"CAL2"	26.38380083	-82.00004233	31.29	33.957	21	27	1166.088	0	0	0	0	0	857.568210975501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242507_2142_WS24205_RP3_1_Surf"	"WS24205"	2024	7	"2024-07-25 21:42:00"	"RP3"	26.55196217	-82.33184233	32.15206	35.71436	21	27	1533.33	0	0	0	5217.40264652749	0	10434.805293055	9130.45463142311	0	0	0	0	652.175330815937	0	0	0	0	652.175330815937	0	0	0
"20242507_2306_WS24205_BG1_1_Surf"	"WS24205"	2024	7	"2024-07-25 23:06:00"	"BG1"	26.70843667	-82.2679805	32.34597	33.33642	27	27	1559.832	0	0	0	0	0	641.094681991394	641.094681991394	0	2564.37872796558	0	0	0	0	3846.56809194836	0	641.094681991394	0	0	0	0
"20242607_0014_WS24205_BG3_1_Surf"	"WS24205"	2024	7	"2024-07-26 00:14:00"	"BG3"	26.670611	-82.4142355	32.24958	36.02895	27	27	1620.408	0	0	0	4937.02820524214	0	1851.3855769658	6171.28525655267	0	1234.25705131053	0	0	0	0	617.128525655267	0	0	0	0	617.128525655267	0
"20242607_0112_WS24205_RP4_1_Surf"	"WS24205"	2024	7	"2024-07-26 01:12:00"	"RP4"	26.5786455	-82.4981615	31.82779	36.31583	21	15	1805.922	0	0	0	0	0	3322.40262868496	254717.534865847	0	1661.20131434248	0	0	0	0	1107.46754289499	553.733771447493	0	0	0	0	0
"20242607_0151_WS24205_BG4_1_Surf"	"WS24205"	2024	7	"2024-07-26 01:51:00"	"BG4"	26.62905417	-82.55707733	31.84286	36.39355	21	15	2070.942	0	0	0	0	0	9174.56886769402	268959.729437135	0	482.872045668107	0	0	0	0	965.744091336213	0	0	0	0	0	0
"20242607_0301_WS24205_GP5_1_Surf"	"WS24205"	2024	7	"2024-07-26 03:01:00"	"GP5"	26.59643717	-82.69332667	31.40187	36.45301	15	15	1911.93	0	0	0	523.031700951395	0	0	4184.25360761116	0	2092.12680380558	0	0	0	0	3138.19020570837	0	0	0	0	0	0
"20242607_0423_WS24205_BG6_1_Surf"	"WS24205"	2024	7	"2024-07-26 04:23:00"	"BG6"	26.54381183	-82.869857	31.11728	36.42387	15	15	2184.522	0	0	0	457.766046759886	0	3662.12837407909	5950.95860787852	457.766046759886	457.766046759886	0	0	1373.29814027966	0	915.532093519772	0	0	0	0	0	0
"20242607_0537_WS24205_BG7_1_Surf"	"WS24205"	2024	7	"2024-07-26 05:37:00"	"BG7"	26.49434183	-83.03672017	30.66113	36.48153	15	15	1105.512	0	0	0	0	0	0	0	0	1809.11649986613	0	0	0	0	904.558249933063	0	0	0	0	0	0
"20242607_0600_WS24205_BG7_2_Surf"	"WS24205"	2024	7	"2024-07-26 06:00:00"	"BG7"	26.49519867	-83.0393525	30.70042	36.49008	15	15	1143.372	0	0	0	0	0	0	0	0	874.605990001504	0	0	0	0	0	0	0	0	0	0	0
"20242607_0705_WS24205_BG8_1_Surf"	"WS24205"	2024	7	"2024-07-26 07:05:00"	"BG8"	26.44981	-83.19204283	30.93823	36.55327	15	13	2245.098	0	0	0	890.829709883488	0	0	0	0	445.414854941744	0	0	0	0	0	0	0	0	0	890.829709883488	0
"20242607_0814_WS24205_BG9_1_Surf"	"WS24205"	2024	7	"2024-07-26 08:14:00"	"BG9"	26.40614767	-83.34533117	30.68825	36.48042	15	15	2790.282	0	0	0	0	0	0	0	0	716.773430069075	0	0	0	0	0	0	0	0	0	0	0
"20242607_1031_WS24205_BG11_1_Surf"	"WS24205"	2024	7	"2024-07-26 10:31:00"	"BG11"	26.3175105	-83.65339	30.919	36.567	13	15	3418.758	0	0	0	0	0	0	0	0	292.503885914124	0	0	0	0	0	0	0	0	0	0	585.007771828249
"20242607_1138_WS24205_BG12_1_Surf"	"WS24205"	2024	7	"2024-07-26 11:38:00"	"BG12"	26.2722185	-83.8077525	30.971	36.621	13	15	4410.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.721896120562
"20242607_1247_WS24205_BG13_1_Surf"	"WS24205"	2024	7	"2024-07-26 12:47:00"	"BG13"	26.22852383	-83.960995	30.967	36.602	13	15	2934.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242607_1421_WS24205_BG14_1_Surf"	"WS24205"	2024	7	"2024-07-26 14:21:00"	"BG14"	26.1825875	-84.11517	30.594	35.7296	13	15	5167.89	0	0	0	0	0	2128.52827749817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242607_1542_WS24205_BG15_1_Surf"	"WS24205"	2024	7	"2024-07-26 15:42:00"	"BG15"	26.13691133	-84.260397	30.908	36.155	15	15	3282.462	304.649375986683	0	304.649375986683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242607_1613_WS24205_BG15_2_Surf"	"WS24205"	2024	7	"2024-07-26 16:13:00"	"BG15"	26.13751967	-84.266133	30.884	36.094	15	15	3263.532	306.416483736026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612.832967472052
"20242607_1723_WS24205_BG16_1_Surf"	"WS24205"	2024	7	"2024-07-26 17:23:00"	"BG16"	26.09321533	-84.4190355	30.796	36.136	13	15	7503.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.264888486607
"20242607_1841_WS24205_BG17_1_Surf"	"WS24205"	2024	7	"2024-07-26 18:41:00"	"BG17"	26.047653	-84.57240667	30.859	35.818	13	15	3494.478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286.165773543287	0	286.165773543287
"20242607_1910_WS24205_BG17_2_Surf"	"WS24205"	2024	7	"2024-07-26 19:10:00"	"BG17"	26.04347967	-84.57544983	30.975	35.825	13	15	386.172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20242607_2018_WS24205_BG18_1_Surf"	"WS24205"	2024	7	"2024-07-26 20:18:00"	"BG18"	26.01255317	-84.71907917	30.986	36.339	15	15	18979.218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.6892098504796
"20242707_1757_WS24205_V9_1_Surf"	"WS24205"	2024	7	"2024-07-27 17:57:00"	"V9"	26.72942033	-83.1014615	31.664	36.519	15	15	2070.942	0	0	0	0	0	7725.95273068971	5794.46454801728	0	965.744091336213	0	0	0	0	965.744091336213	0	0	0	0	0	482.872045668107
"20242707_1930_WS24205_V8_1_Surf"	"WS24205"	2024	7	"2024-07-27 19:30:00"	"V8"	26.83035233	-82.959681	31.867	36.6396	15	15	2131.518	0	0	0	0	0	18296.8194498006	5160.64138327708	0	1876.59686664621	0	0	0	0	0	0	0	469.149216661553	0	0	0
"20242707_2017_WS24205_V7_1_Surf"	"WS24205"	2024	7	"2024-07-27 20:17:00"	"V7"	26.8790575	-82.88485883	31.84097	36.55801	15	15	4202.46	0	0	0	0	0	14515.3077007277	4045.24968708804	0	1427.73518367813	0	0	0	0	475.91172789271	0	0	0	0	0	0
"20242707_2100_WS24205_V6_1_Surf"	"WS24205"	2024	7	"2024-07-27 21:00:00"	"V6"	26.91791467	-82.820382	31.89508	36.51465	15	15	2309.46	0	0	0	0	0	24248.0926277138	17753.0678167191	0	1732.00661626527	0	0	0	0	1299.00496219896	0	0	0	0	0	0
"20242707_2145_WS24205_V5_1_Surf"	"WS24205"	2024	7	"2024-07-27 21:45:00"	"V5"	26.95671167	-82.74917583	32.05702	36.44479	15	15	1805.922	0	0	0	0	0	1107.46754289499	69216.7214309367	0	4983.60394302744	0	0	0	0	0	0	0	1661.20131434248	0	0	0
"20242707_2221_WS24205_V4_1_Surf"	"WS24205"	2024	7	"2024-07-27 22:21:00"	"V4"	26.9947625	-82.68336033	31.96501	36.12375	15	15	1703.7	0	0	0	586.957797734343	0	0	7630.45137054646	0	2934.78898867171	0	0	0	586.957797734343	2347.83119093737	0	0	0	0	0	0
"20242707_2346_WS24205_V2_1_Surf"	"WS24205"	2024	7	"2024-07-27 23:46:00"	"V2"	27.07116617	-82.54805517	31.93749	34.83635	27	27	1730.202	0	0	0	5779.67196893773	0	0	0	0	4045.77037825641	0	0	0	0	0	0	577.967196893773	0	577.967196893773	0	3467.80318136264
"20242807_0029_WS24205_V1_1_Surf"	"WS24205"	2024	7	"2024-07-28 00:29:00"	"V1"	27.10700483	-82.48282217	31.97731	34.14025	NA	27	1590.12	0	0	0	1886.6500641461	628.883354715367	0	0	0	2515.53341886147	0	628.883354715367	0	0	6288.83354715367	0	0	628.883354715367	628.883354715367	628.883354715367	0
"20242807_0352_WS24205_AMI1_1_Surf"	"WS24205"	2024	7	"2024-07-28 03:52:00"	"AMI1"	27.49377717	-82.74915	32.21343	35.11565	21	27	1885.428	0	0	0	4773.45196952628	0	0	0	0	4243.0684173567	0	1060.76710433917	0	0	1591.15065650876	0	0	0	0	0	8486.13683471339
"20242807_0441_WS24205_AMI2_1_Surf"	"WS24205"	2024	7	"2024-07-28 04:41:00"	"AMI2"	27.45867917	-82.8449355	32.02081	35.36514	21	21	1696.128	0	0	0	589.578145045657	0	1768.73443513697	0	0	0	0	0	0	1179.15629009131	3537.46887027394	0	0	0	589.578145045657	0	0
"20242807_0535_WS24205_AMI3_1_Surf"	"WS24205"	2024	7	"2024-07-28 05:35:00"	"AMI3"	27.42152433	-82.93737867	31.75408	35.41198	21	21	1798.35	0	0	0	556.065282064114	0	556.065282064114	2224.26112825646	0	4448.52225651291	556.065282064114	0	0	0	3336.39169238469	0	0	556.065282064114	0	0	556.065282064114
"20242807_0725_WS24205_AMI5_1_Surf"	"WS24205"	2024	7	"2024-07-28 07:25:00"	"AMI5"	27.343643	-83.12444817	31.40882	36.57968	3	15	1923.288	0	0	0	0	0	519.942931063886	519.942931063886	0	1559.82879319166	0	0	0	0	2079.77172425555	0	0	0	519.942931063886	0	0
"20242807_0815_WS24205_AMI6_1_Surf"	"WS24205"	2024	7	"2024-07-28 08:15:00"	"AMI6"	27.30427567	-83.22249383	31.445	36.586	3	15	1798.35	0	0	0	0	0	2780.32641032057	4448.52225651291	0	2224.26112825646	0	0	0	0	556.065282064114	0	0	0	0	0	0
"20242807_0906_WS24205_AMI7_1_Surf"	"WS24205"	2024	7	"2024-07-28 09:06:00"	"AMI7"	27.27066783	-83.3113085	31.115	36.624	3	15	2055.798	0	0	0	0	0	486.429114144483	0	0	972.858228288966	0	0	0	0	486.429114144483	0	0	0	0	0	0
"20242807_0956_WS24205_AMI8_1_Surf"	"WS24205"	2024	7	"2024-07-28 09:56:00"	"AMI8"	27.22798467	-83.41001617	31.083	36.587	13	15	2074.728	0	0	0	481.990892300099	0	481.990892300099	0	0	963.981784600198	0	0	0	0	963.981784600198	0	0	0	0	0	0
